Episode,Reward,Length
6512,-956.4216,18
6513,-29707.057,500
6514,-673.1909,13
6515,-405.9672,9
6516,-1562.9272,21
6517,-507.55014,10
6518,-1265.5714,18
6519,-2325.3752,42
6520,-1131.3231,22
6521,-23408.48,500
6522,-29826.22,500
6523,-442.5598,10
6524,-482.24582,8
6525,-725.29834,13
6526,-1232.8262,21
6527,-1786.2148,34
6528,-1557.3553,27
6529,-1244.8586,22
6530,-1316.2677,22
6531,-1811.7091,33
6532,-651.6496,18
6533,-7265.072,151
6534,-2760.8354,58
6535,-1507.3358,20
6536,-23343.633,500
6537,-2033.3779,29
6538,-738.53973,20
6539,-924.80835,19
6540,-1364.4042,25
6541,-2274.3757,61
6542,-889.7241,16
6543,-1237.015,18
6544,-2053.1885,28
6545,-1169.8433,23
6546,-1199.8315,20
6547,-2636.8914,39
6548,-885.4418,14
6549,-788.70435,20
6550,-739.49426,15
6551,-488.73788,8
6552,-934.9595,22
6553,-483.86377,9
6554,-1080.9276,22
6555,-25806.982,500
6556,-909.6566,20
6557,-1071.9917,22
6558,-1365.2705,22
6559,-984.32965,18
6560,-1054.5068,24
6561,-1417.8073,24
6562,-922.13696,20
6563,-1497.6007,22
6564,-1189.8728,19
6565,-1300.4723,21
6566,-2169.0781,43
6567,-1140.1687,18
6568,-32402.055,500
6569,-1537.6239,21
6570,-610.29663,11
6571,-1670.9674,30
6572,-20345.795,500
6573,-1165.8787,19
6574,-3533.768,46
6575,-1095.2999,16
6576,-1116.5631,17
6577,-1618.7366,27
6578,-1055.0476,18
6579,-1973.3224,38
6580,-905.21313,17
6581,-1568.4907,24
6582,-1770.1082,27
6583,-3432.466,46
6584,-1353.6226,24
6585,-1923.3773,36
6586,-3313.1345,64
6587,-803.496,14
6588,-2379.242,33
6589,-1310.9545,25
6590,-1211.3198,26
6591,-25921.678,500
6592,-4840.067,84
6593,-1572.12,23
6594,-791.7993,17
6595,-797.2327,17
6596,-1026.5375,18
6597,-1889.3235,38
6598,-924.2577,17
6599,-1155.774,20
6600,-4208.7036,72
6601,-2013.5497,42
6602,-692.64453,15
6603,-1649.7498,29
6604,-1235.7772,23
6605,-26435.229,500
6606,-717.1192,20
6607,-743.785,17
6608,-1118.9832,19
6609,-1317.3876,21
6610,-1236.4069,18
6611,-1185.0297,22
6612,-907.6159,15
6613,-502.42593,10
6614,-1402.3234,22
6615,-1051.8201,22
6616,-697.9608,18
6617,-560.08716,9
6618,-802.3469,19
6619,-1219.9056,19
6620,-813.59656,17
6621,-1054.0436,19
6622,-598.2545,10
6623,-1318.8334,28
6624,-1055.3577,16
6625,-1031.8228,16
6626,-1109.7461,19
6627,-1057.5745,22
6628,-855.8252,12
6629,-636.1517,11
6630,-1178.3354,17
6631,-1693.3365,34
6632,-610.08057,16
6633,-2240.2932,31
6634,-1871.0344,31
6635,-1289.969,24
6636,-1748.227,40
6637,-36465.098,500
6638,-520.2758,9
6639,-669.278,17
6640,-1411.5898,30
6641,-983.8365,24
6642,-8608.854,172
6643,-960.88116,16
6644,-1476.1628,32
6645,-35305.22,500
6646,-1735.3936,30
6647,-1546.9536,29
6648,-21248.848,500
6649,-1126.2544,23
6650,-1606.2404,29
6651,-2786.1636,55
6652,-443.172,8
6653,-27928.355,500
6654,-640.954,13
6655,-1899.2609,27
6656,-25059.475,500
6657,-418.2025,9
6658,-2901.4773,55
6659,-1443.7738,27
6660,-1748.6476,31
6661,-809.2934,15
6662,-1871.0698,28
6663,-877.4419,18
6664,-664.57605,16
6665,-20746.422,500
6666,-993.93646,18
6667,-639.67847,18
6668,-557.4225,8
6669,-1318.0503,26
6670,-1572.3452,25
6671,-1152.9696,18
6672,-923.666,15
6673,-788.1591,16
6674,-1255.783,22
6675,-1739.795,32
6676,-1253.9214,34
6677,-1356.878,25
6678,-1432.7485,25
6679,-28566.928,500
6680,-930.46094,21
6681,-976.2803,17
6682,-947.7068,16
6683,-1642.3472,30
6684,-455.14117,8
6685,-1373.7543,25
6686,-354.409,8
6687,-371.28052,8
6688,-1550.8975,31
6689,-1134.6517,21
6690,-1844.0386,25
6691,-1453.3525,21
6692,-1401.4778,22
6693,-2767.5125,41
6694,-2663.2998,47
6695,-796.45416,19
6696,-31442.28,500
6697,-782.9476,20
6698,-711.71216,18
6699,-1175.6368,22
6700,-1777.0984,47
6701,-628.2804,13
6702,-3430.9465,65
6703,-1063.1708,19
6704,-1879.5293,35
6705,-1425.0966,27
6706,-1090.305,20
6707,-1647.671,32
6708,-1223.8765,19
6709,-998.36597,18
6710,-759.5652,16
6711,-1763.4854,21
6712,-1879.8588,29
6713,-29221.68,500
6714,-1397.4724,25
6715,-621.5436,11
6716,-428.84158,9
6717,-1341.1677,22
6718,-1050.3221,18
6719,-1494.1683,24
6720,-1054.3733,23
6721,-798.2018,25
6722,-32820.63,500
6723,-4634.5093,78
6724,-2737.0044,52
6725,-1519.2534,24
6726,-1519.5352,31
6727,-3779.1882,64
6728,-1046.764,21
6729,-1199.7327,18
6730,-741.2443,15
6731,-2432.2578,45
6732,-1600.2133,25
6733,-773.64575,16
6734,-2150.3901,39
6735,-1388.72,25
6736,-1155.2256,21
6737,-772.6451,19
6738,-467.3234,10
6739,-1213.1499,26
6740,-2255.2134,39
6741,-740.46765,14
6742,-472.422,9
6743,-459.70654,8
6744,-834.8655,21
6745,-705.251,13
6746,-6235.1885,127
6747,-1420.918,26
6748,-886.66754,19
6749,-10140.671,213
6750,-1466.1321,39
6751,-1247.0824,16
6752,-25173.852,500
6753,-1202.732,16
6754,-442.72107,8
6755,-621.0741,9
6756,-371.57065,8
6757,-744.92175,18
6758,-23510.14,500
6759,-744.70184,19
6760,-967.8979,17
6761,-1645.5155,32
6762,-1681.5164,29
6763,-818.6552,19
6764,-2106.7786,33
6765,-1072.7196,19
6766,-845.27545,17
6767,-1235.1338,21
6768,-934.7262,21
6769,-1792.7848,29
6770,-1525.4152,25
6771,-1298.7281,19
6772,-454.8493,8
6773,-1282.4758,18
6774,-3766.0234,71
6775,-920.8017,19
6776,-584.1523,17
6777,-734.1576,15
6778,-481.83826,10
6779,-1112.6567,21
6780,-408.4123,8
6781,-1171.15,18
6782,-400.4203,10
6783,-1108.1952,22
6784,-1830.3917,31
6785,-22585.23,500
6786,-25759.361,500
6787,-1232.4749,20
6788,-1086.8069,28
6789,-402.4304,8
6790,-1131.7373,22
6791,-922.726,16
6792,-441.2544,8
6793,-1947.2769,32
6794,-1179.0249,22
6795,-1510.1758,36
6796,-1078.174,22
6797,-837.8761,13
6798,-905.29297,17
6799,-687.24756,15
6800,-1016.7045,16
6801,-992.3167,17
6802,-371.7033,8
6803,-586.24414,11
6804,-25795.594,500
6805,-855.4068,19
6806,-1351.9165,19
6807,-398.7371,8
6808,-1371.4664,29
6809,-850.90704,16
6810,-2419.851,40
6811,-1503.163,25
6812,-1302.7458,19
6813,-2919.0652,43
6814,-1878.587,27
6815,-1308.6177,29
6816,-1387.4092,17
6817,-851.80743,16
6818,-499.84818,8
6819,-963.55865,20
6820,-26387.637,500
6821,-675.3154,14
6822,-648.45526,11
6823,-803.8956,17
6824,-3894.6558,58
6825,-801.65717,15
6826,-978.8473,16
6827,-2118.657,28
6828,-1358.8433,22
6829,-1638.8444,23
6830,-1006.83887,19
6831,-783.24426,12
6832,-590.4099,11
6833,-1156.6615,21
6834,-918.5692,16
6835,-1449.9293,26
6836,-1411.8496,19
6837,-25295.934,500
6838,-671.20557,17
6839,-1130.1306,19
6840,-1132.9854,17
6841,-876.1372,15
6842,-34535.176,500
6843,-1986.5071,33
6844,-467.24695,9
6845,-1915.4652,36
6846,-7206.207,128
6847,-1220.0466,22
6848,-2047.4497,31
6849,-1340.8428,20
6850,-890.47003,18
6851,-1858.6825,35
6852,-1601.0592,25
6853,-23155.154,500
6854,-853.1131,16
6855,-950.089,18
6856,-1016.53925,17
6857,-1628.8483,20
6858,-1795.3401,39
6859,-1228.8003,25
6860,-1325.1499,26
6861,-1481.6838,29
6862,-28919.408,500
6863,-638.9697,15
6864,-1945.5668,28
6865,-790.23694,11
6866,-2501.3254,37
6867,-1322.0,22
6868,-502.29614,11
6869,-23225.15,500
6870,-925.1531,17
6871,-863.0049,14
6872,-1514.5502,26
6873,-1236.4885,36
6874,-8961.485,159
6875,-805.6693,18
6876,-591.88556,11
6877,-956.05,17
6878,-750.0645,18
6879,-1403.5288,22
6880,-1664.3224,26
6881,-2131.7124,34
6882,-885.11163,16
6883,-1920.5154,27
6884,-19175.678,500
6885,-4208.0464,56
6886,-762.65454,14
6887,-1704.495,35
6888,-515.1537,11
6889,-26788.95,500
6890,-821.5454,19
6891,-2114.4214,27
6892,-954.88666,16
6893,-456.8988,9
6894,-1312.7738,27
6895,-1022.9558,23
6896,-692.6313,10
6897,-680.6505,14
6898,-693.6021,17
6899,-1007.6192,18
6900,-671.1029,15
6901,-1297.8707,20
6902,-27088.1,500
6903,-456.32892,9
6904,-29789.172,500
6905,-656.9486,15
6906,-679.3425,15
6907,-1003.44666,20
6908,-1300.0762,23
6909,-478.62762,8
6910,-639.0671,11
6911,-807.3981,17
6912,-984.03656,20
6913,-945.26355,17
6914,-1284.0231,21
6915,-1062.8254,17
6916,-775.03253,13
6917,-998.4037,19
6918,-1044.4097,20
6919,-908.07153,18
6920,-840.3485,22
6921,-461.90872,8
6922,-1628.8162,22
6923,-804.48535,15
6924,-1246.551,22
6925,-1784.5938,24
6926,-665.16754,15
6927,-1131.9999,20
6928,-1209.0952,24
6929,-1706.3267,27
6930,-879.5791,18
6931,-1396.5135,25
6932,-737.2195,13
6933,-1140.8926,20
6934,-1016.7186,20
6935,-763.32434,20
6936,-808.18097,17
6937,-821.71844,19
6938,-34331.695,500
6939,-1188.7312,19
6940,-971.52563,20
6941,-460.8761,8
6942,-1466.3555,24
6943,-1389.6891,24
6944,-28650.637,500
6945,-1149.7546,18
6946,-1192.9264,25
6947,-949.7853,19
6948,-4176.034,77
6949,-2958.8857,56
6950,-731.4695,19
6951,-1128.9772,18
6952,-1739.0981,29
6953,-2207.6301,57
6954,-916.41266,16
6955,-756.93005,18
6956,-1801.657,33
6957,-1029.4594,16
6958,-1097.8567,20
6959,-1337.7758,20
6960,-822.5539,17
6961,-1282.3768,27
6962,-1243.2834,30
6963,-694.16925,13
6964,-688.2693,18
6965,-701.57764,13
6966,-1251.6433,24
6967,-2458.8865,42
6968,-1731.6807,35
6969,-1388.376,29
6970,-1229.8093,17
6971,-2462.848,34
6972,-4684.7266,74
6973,-1326.9402,20
6974,-1074.1128,19
6975,-1266.1449,22
6976,-1253.6469,21
6977,-1734.0712,25
6978,-802.1244,16
6979,-32119.438,500
6980,-1763.9376,31
6981,-486.8971,9
6982,-6235.109,121
6983,-2585.171,39
6984,-662.43774,17
6985,-1022.4021,21
6986,-899.4193,18
6987,-1490.2504,20
6988,-892.6043,18
6989,-1927.1863,33
6990,-1015.32214,18
6991,-3480.632,63
6992,-979.8026,20
6993,-857.48425,16
6994,-1206.8342,21
6995,-1266.9785,23
6996,-6696.217,94
6997,-1108.858,21
6998,-1790.4562,33
6999,-409.2528,8
7000,-753.3303,18
7001,-1302.236,28
7002,-1559.5859,28
7003,-2245.0889,45
7004,-39568.24,500
7005,-1637.4059,25
7006,-1717.878,23
7007,-1659.6213,31
7008,-1187.7577,18
7009,-3884.4553,71
7010,-654.5054,11
7011,-851.9983,17
7012,-1898.125,36
7013,-17258.963,500
7014,-32770.562,500
7015,-1181.4626,19
7016,-492.10974,8
7017,-1434.9094,21
7018,-1456.0541,29
7019,-1846.8881,34
7020,-478.47293,10
7021,-1443.0024,17
7022,-1178.8053,26
7023,-28940.451,500
7024,-1798.6555,25
7025,-1134.3824,23
7026,-1151.7988,20
7027,-1984.9425,37
7028,-1137.2769,17
7029,-616.27734,10
7030,-1239.2318,29
7031,-659.31036,13
7032,-835.45264,15
7033,-23151.229,500
7034,-855.3238,13
7035,-847.51935,14
7036,-1891.7284,29
7037,-1659.8589,27
7038,-2086.7163,39
7039,-389.51306,8
7040,-1147.2838,23
7041,-1771.0579,29
7042,-1318.3654,27
7043,-4107.9336,59
7044,-745.9487,19
7045,-1251.3934,19
7046,-1104.772,16
7047,-23883.156,500
7048,-2206.4583,43
7049,-1325.1982,19
7050,-939.01996,20
7051,-1518.6095,24
7052,-2038.0808,31
7053,-1095.7178,25
7054,-1096.3162,17
7055,-5356.638,104
7056,-1820.3914,27
7057,-1609.1954,28
7058,-2133.5925,28
7059,-701.0445,14
7060,-19312.037,500
7061,-941.14026,19
7062,-1034.1228,20
7063,-1948.7579,28
7064,-826.64685,17
7065,-564.487,10
7066,-819.89044,17
7067,-2741.107,37
7068,-1244.1401,22
7069,-927.0994,16
7070,-2797.186,40
7071,-1056.3065,17
7072,-2437.3909,38
7073,-885.3767,22
7074,-1195.0353,19
7075,-856.8959,17
7076,-560.6948,10
7077,-1169.0961,16
7078,-1336.8049,26
7079,-617.00525,19
7080,-510.16385,9
7081,-1161.8077,22
7082,-972.052,19
7083,-960.38916,17
7084,-688.78876,18
7085,-411.49667,8
7086,-869.5912,18
7087,-2166.3652,32
7088,-1962.8777,33
7089,-937.2117,19
7090,-570.31104,16
7091,-21288.568,500
7092,-674.238,18
7093,-2189.9365,41
7094,-1048.5201,18
7095,-2491.205,39
7096,-959.6642,16
7097,-1644.1931,26
7098,-2658.3975,37
7099,-1431.414,31
7100,-454.1484,10
7101,-1704.8647,25
7102,-1307.7386,26
7103,-969.33905,18
7104,-965.2202,19
7105,-1063.8403,19
7106,-1147.2511,19
7107,-1336.2058,20
7108,-1126.4115,26
7109,-1417.7917,23
7110,-1700.1241,26
7111,-3669.64,63
7112,-942.40356,23
7113,-1231.2925,18
7114,-835.872,16
7115,-1413.2047,22
7116,-1778.4037,33
7117,-2566.978,40
7118,-988.5077,20
7119,-768.80005,14
7120,-455.427,10
7121,-13787.153,205
7122,-1285.5789,19
7123,-7601.8237,127
7124,-768.6605,19
7125,-2092.5107,38
7126,-2433.682,52
7127,-1039.1941,19
7128,-31897.27,500
7129,-1087.4274,23
7130,-1677.0155,26
7131,-886.39703,17
7132,-947.8142,19
7133,-2110.7717,34
7134,-9314.089,164
7135,-775.5922,18
7136,-29148.291,500
7137,-645.4465,16
7138,-1293.9305,21
7139,-941.5532,21
7140,-939.05475,21
7141,-1833.9847,27
7142,-681.4655,13
7143,-578.89746,15
7144,-954.187,21
7145,-691.0952,14
7146,-1230.8789,22
7147,-674.71075,13
7148,-389.2173,9
7149,-641.5268,13
7150,-2642.7146,35
7151,-629.9921,14
7152,-1732.9082,29
7153,-1090.473,18
7154,-972.07336,20
7155,-623.8997,11
7156,-1263.7106,23
7157,-2654.7688,37
7158,-1359.3401,20
7159,-1728.2507,25
7160,-758.62225,18
7161,-1999.4941,39
7162,-1118.6428,21
7163,-2753.1692,43
7164,-1234.3069,19
7165,-4032.1538,126
7166,-784.5433,14
7167,-1521.2378,24
7168,-23172.896,500
7169,-1567.127,39
7170,-861.3195,19
7171,-1438.6993,21
7172,-38744.65,500
7173,-644.8379,15
7174,-1437.0101,23
7175,-1365.8262,20
7176,-16908.545,290
7177,-2591.2366,66
7178,-1255.041,20
7179,-528.2909,10
7180,-964.64575,19
7181,-25389.215,500
7182,-377.2331,8
7183,-596.5387,14
7184,-806.77594,20
7185,-4158.4243,73
7186,-591.2552,13
7187,-1804.7332,32
7188,-994.3185,18
7189,-551.72626,14
7190,-970.38007,20
7191,-834.29156,18
7192,-956.41003,20
7193,-2026.1211,34
7194,-1095.1953,23
7195,-1421.212,26
7196,-1363.956,34
7197,-2660.3462,37
7198,-1053.4485,19
7199,-1824.4814,22
7200,-1424.5087,26
7201,-1085.9049,16
7202,-671.551,19
7203,-877.18085,16
7204,-566.88153,18
7205,-1923.8074,26
7206,-747.2595,13
7207,-1432.951,25
7208,-2795.894,40
7209,-1238.7113,22
7210,-891.18823,17
7211,-1013.2256,15
7212,-1995.2354,27
7213,-1374.6204,31
7214,-648.50183,17
7215,-1556.5502,29
7216,-10757.083,200
7217,-1798.0652,36
7218,-2278.9824,29
7219,-1169.745,18
7220,-946.76086,19
7221,-32088.78,500
7222,-1092.2955,19
7223,-35237.59,500
7224,-1066.7701,19
7225,-610.98114,17
7226,-1832.6691,23
7227,-820.44147,19
7228,-4418.875,83
7229,-1123.662,23
7230,-3139.767,62
7231,-1372.1055,20
7232,-1127.1577,23
7233,-899.5741,21
7234,-25095.926,500
7235,-970.8524,16
7236,-697.82153,18
7237,-1024.2085,16
7238,-1155.5933,26
7239,-1214.709,18
7240,-763.68134,14
7241,-1166.5106,18
7242,-32322.668,500
7243,-539.5521,11
7244,-1003.33545,24
7245,-953.1405,16
7246,-682.73926,18
7247,-1999.5785,36
7248,-2156.2917,55
7249,-691.9056,14
7250,-1690.5962,37
7251,-957.461,23
7252,-1200.5037,24
7253,-982.4223,19
7254,-1517.4929,28
7255,-34070.71,500
7256,-1341.2173,23
7257,-560.2433,9
7258,-1253.8584,21
7259,-888.6606,16
7260,-581.7909,10
7261,-962.9516,23
7262,-858.5432,17
7263,-438.6491,8
7264,-977.45276,19
7265,-465.76334,8
7266,-1518.5333,27
7267,-5695.8193,89
7268,-32840.11,500
7269,-705.6156,18
7270,-24273.629,500
7271,-1077.5621,21
7272,-30197.666,500
7273,-1605.5428,24
7274,-981.37213,16
7275,-1323.6428,18
7276,-464.6542,8
7277,-687.2294,12
7278,-1946.8885,35
7279,-1109.9648,17
7280,-1185.3828,16
7281,-1418.3439,26
7282,-484.96838,9
7283,-1103.8268,19
7284,-24849.379,353
7285,-1504.2272,38
7286,-1475.614,23
7287,-839.0296,16
7288,-622.477,15
7289,-34219.203,500
7290,-1080.7255,17
7291,-1479.3684,23
7292,-1098.7489,21
7293,-1491.8899,25
7294,-691.6643,12
7295,-700.49115,10
7296,-987.4282,22
7297,-725.489,16
7298,-1151.6256,23
7299,-1207.9995,17
7300,-997.07904,16
7301,-1179.8047,24
7302,-1499.883,24
7303,-974.7086,18
7304,-460.65643,9
7305,-944.2821,15
7306,-993.091,15
7307,-1177.42,25
7308,-1439.7206,18
7309,-1448.6097,20
7310,-980.3635,17
7311,-1790.0455,29
7312,-1218.4004,16
7313,-999.6692,21
7314,-507.4201,14
7315,-1233.8324,18
7316,-2300.9048,35
7317,-1163.5629,18
7318,-912.60095,16
7319,-2327.0698,41
7320,-26102.19,500
7321,-1662.1511,29
7322,-1110.9694,21
7323,-739.01624,18
7324,-1247.7673,21
7325,-1285.7532,22
7326,-2333.4202,33
7327,-1089.4946,18
7328,-439.2973,8
7329,-2046.8767,30
7330,-722.5904,14
7331,-966.67993,16
7332,-804.033,17
7333,-758.3491,13
7334,-1172.6158,19
7335,-2041.1091,34
7336,-542.9624,8
7337,-1423.7653,26
7338,-30223.13,500
7339,-1310.3236,25
7340,-1126.9038,16
7341,-2020.3395,31
7342,-13622.335,247
7343,-1268.381,18
7344,-795.2769,18
7345,-1117.7649,22
7346,-2749.407,37
7347,-978.38324,20
7348,-1232.274,20
7349,-1042.0306,21
7350,-1938.4028,32
7351,-3376.0066,51
7352,-477.15347,11
7353,-686.58185,12
7354,-1239.3438,20
7355,-390.1352,9
7356,-1204.3591,29
7357,-1521.1569,26
7358,-786.2333,21
7359,-896.9519,14
7360,-1452.3555,31
7361,-462.3263,8
7362,-31529.334,500
7363,-1750.42,39
7364,-601.9214,14
7365,-977.4016,17
7366,-555.5501,9
7367,-578.3318,17
7368,-3226.7131,54
7369,-1222.671,25
7370,-1263.2051,22
7371,-39895.15,500
7372,-1248.2902,21
7373,-723.2496,16
7374,-680.5032,16
7375,-1780.03,25
7376,-2080.403,46
7377,-2623.0044,47
7378,-886.2833,17
7379,-914.0419,19
7380,-650.51404,13
7381,-2035.5796,41
7382,-616.871,17
7383,-851.59985,14
7384,-431.63202,8
7385,-25968.428,500
7386,-1565.0979,18
7387,-1169.9733,21
7388,-1405.5522,25
7389,-2463.2224,44
7390,-1744.7278,28
7391,-394.23782,8
7392,-941.8861,23
7393,-1312.8119,23
7394,-1474.8743,25
7395,-1379.3643,20
7396,-909.27856,19
7397,-1847.7354,32
7398,-4271.998,72
7399,-411.67758,10
7400,-1054.4564,15
7401,-530.27844,10
7402,-1069.1309,19
7403,-1245.4336,19
7404,-1454.5382,21
7405,-942.6934,22
7406,-814.83154,21
7407,-1323.7732,18
7408,-5491.56,128
7409,-479.75018,9
7410,-4934.5044,88
7411,-1132.8192,23
7412,-1194.2267,26
7413,-676.32117,14
7414,-641.34863,17
7415,-568.4502,14
7416,-421.57092,8
7417,-28392.816,500
7418,-1016.2057,19
7419,-1402.7769,23
7420,-1412.7324,26
7421,-968.272,17
7422,-15013.487,223
7423,-1153.6879,18
7424,-1294.1191,20
7425,-498.87268,9
7426,-980.9738,21
7427,-979.97504,15
7428,-1022.59204,17
7429,-3359.8572,54
7430,-1003.0277,16
7431,-933.1075,18
7432,-1213.9508,19
7433,-1445.6846,24
7434,-794.6203,21
7435,-652.8322,16
7436,-1636.5457,27
7437,-1863.4884,40
7438,-1515.2117,31
7439,-837.2218,15
7440,-27396.736,500
7441,-24815.717,500
7442,-1436.1045,31
7443,-1231.0193,18
7444,-1646.3167,35
7445,-1356.1544,25
7446,-555.8745,11
7447,-20924.863,500
7448,-1131.5653,29
7449,-1187.9846,22
7450,-801.1388,18
7451,-794.4467,20
7452,-517.3841,11
7453,-704.2043,18
7454,-1068.9248,20
7455,-832.28973,18
7456,-18692.91,500
7457,-1228.7937,21
7458,-516.17114,8
7459,-4017.9636,83
7460,-666.60846,15
7461,-1891.5583,25
7462,-919.7673,17
7463,-1152.9729,18
7464,-1016.734,19
7465,-1012.51025,15
7466,-1138.2246,16
7467,-658.5362,14
7468,-1757.8813,36
7469,-2201.2463,35
7470,-1175.265,26
7471,-1434.3971,22
7472,-351.6112,8
7473,-1056.1104,19
7474,-2421.2217,63
7475,-430.41043,8
7476,-865.045,18
7477,-21128.438,500
7478,-8312.001,162
7479,-438.10956,8
7480,-1059.2015,21
7481,-1171.6508,20
7482,-22212.578,500
7483,-1284.9634,21
7484,-580.9989,14
7485,-2277.889,35
7486,-1180.4753,17
7487,-766.5031,17
7488,-2367.9412,32
7489,-2404.6306,35
7490,-2019.992,39
7491,-646.2658,17
7492,-730.49023,20
7493,-28183.785,500
7494,-1128.8112,18
7495,-1181.3735,20
7496,-364.48895,8
7497,-1320.9327,28
7498,-945.8511,21
7499,-2015.762,29
7500,-1264.0769,22
7501,-2586.3398,59
7502,-843.0121,18
7503,-1503.0219,24
7504,-25249.87,500
7505,-1175.008,23
7506,-1117.861,19
7507,-657.81934,13
7508,-692.4845,17
7509,-453.73065,9
7510,-1223.5873,20
7511,-1945.9753,28
7512,-527.4094,10
7513,-1368.5579,21
7514,-825.1869,14
7515,-2259.0457,41
7516,-968.9725,21
7517,-24250.314,500
7518,-487.53787,10
7519,-2880.7583,55
7520,-20571.764,500
7521,-908.513,18
7522,-1118.6882,25
7523,-856.78534,15
7524,-1658.3921,28
7525,-448.1654,8
7526,-1110.6077,25
7527,-1982.1299,43
7528,-2278.372,35
7529,-1135.5831,22
7530,-471.57083,9
7531,-803.74713,19
7532,-1673.772,27
7533,-538.91113,11
7534,-757.74426,16
7535,-704.8793,13
7536,-1038.836,19
7537,-1200.7098,28
7538,-8152.1606,180
7539,-435.41925,10
7540,-1423.1478,22
7541,-1084.6986,19
7542,-1200.7181,19
7543,-1079.1714,21
7544,-1752.5759,29
7545,-1521.3724,25
7546,-475.8125,9
7547,-403.41663,9
7548,-1211.1652,18
7549,-581.9042,9
7550,-444.5427,9
7551,-1744.9514,42
7552,-1173.9243,23
7553,-713.80383,18
7554,-757.706,16
7555,-769.8902,14
7556,-5134.1196,131
7557,-972.3086,16
7558,-5090.347,77
7559,-7200.768,98
7560,-653.1302,18
7561,-1145.9899,18
7562,-446.48032,9
7563,-651.3102,18
7564,-633.31793,10
7565,-3086.2925,64
7566,-774.7254,16
7567,-1266.8254,22
7568,-3611.498,65
7569,-1206.9614,17
7570,-1274.1189,18
7571,-1305.2244,19
7572,-1095.0034,17
7573,-774.38293,14
7574,-551.3915,12
7575,-1308.2959,21
7576,-1080.3605,19
7577,-2143.9788,33
7578,-8389.224,139
